City,County,Name,Phone,Street1,full_address,latitude,longitude
West Memphis,Crittenden,East Arkansas Family Health Center,870-735-3842,900 N. 7th Street,"900 N. 7th Street, West Memphis, Crittenden, AR",35.15522724930688,-90.17594559924244
paragould,Greene,Family Practice clinic of Paragould,870-239-4076,1015 west kingshighway,"1015 west kingshighway, paragould, Greene, AR",36.052932,-90.49973
PIGGOTT,Clay,MCKENNEY PHARMACY,870-324-5310,264 N. 3RD AVE,"264 N. 3RD AVE, PIGGOTT, Clay, AR",36.38451734693877,-90.1918871020408
Fayetteville,Washington,"Hedberg Allergy and Asthma Center, PA",479-464-8887,1585 E Rainforest Road,"1585 E Rainforest Road, Fayetteville, Washington, AR",36.11866895,-94.13725583269778
Rogers,Benton,"Hedberg Allergy and Asthma Center, PA",479-464-8887,700 S 52nd St,"700 S 52nd St, Rogers, Benton, AR",36.3264688,-94.1874101
STUTTGART,Arkansas,COKER-HAMPTON DRUG CO,870-673-2691,218 S MAIN,"218 S MAIN, STUTTGART, Arkansas, AR",34.500545,-91.552892
Morrilton,Conway,Morrilton Medical Clinic,501-354-0052,10 Hospital Dr,"10 Hospital Dr, Morrilton, Conway, AR",35.16757866521071,-92.7202730954937
Fort Smith,Sebastian,MediSav Pharmacy #3,479-646-2971,5701 Jenny Lind Rd,"5701 Jenny Lind Rd, Fort Smith, Sebastian, AR",35.3278,-94.414036
Charleston,Sebastian,Medisav Pharmacy #1,479-965-2244,621 E Main St,"621 E Main St, Charleston, Sebastian, AR",35.296569,-94.036091
Little Rock,Pulaski,CARTI,501-906-3010,8901 CARTI Way,"8901 CARTI Way, Little Rock, Pulaski, AR",34.743378,-92.3679194451008
Fort Smith,Arkansas,MediSav Pharmacy #2,479-452-0278,8820 Rogers Ave,"8820 Rogers Ave, Fort Smith, Arkansas, AR",35.34592961563949,-94.33509397161544
DE QUEEN,Sevier,GONZALEZ PEDIATRICS,870-642-8640,821 WALTER J. LEEPER DRIVE,"821 WALTER J. LEEPER DRIVE, DE QUEEN, Sevier, AR",34.044544,-94.333833
Little Rock,Pulaski,Little Rock Family Planning,501-225-3836,4 office park drive,"4 office park drive, Little Rock, Pulaski, AR",34.7462098,-92.3975035
Siloam Springs,Benton,Simmons Care Clinic - Van Buren,479-238-1222,1700-1 E Quarter Road,"1700-1 E Quarter Road, Siloam Springs, Benton, AR",36.170413353792505,-94.52399608490414
Siloam Springs,Benton,Simmons Care Clinic - Siloam Springs,479-238-1222,1700-1 E Quarter Road,"1700-1 E Quarter Road, Siloam Springs, Benton, AR",36.170413353792505,-94.52399608490414
Benton,Saline,Family Practice Associates,501-778-0934,1304 Military Rd,"1304 Military Rd, Benton, Saline, AR",34.57610695302014,-92.5778502818792
Russellville,Pope,Newton's Pharmacy,479-968-1157,715 W Main St,"715 W Main St, Russellville, Pope, AR",35.2794734,-93.14008196829968
Trumann,Poinsett,The Daily Dose Pharmacy,870-709-0566,421 Hwy 463 N,"421 Hwy 463 N, Trumann, Poinsett, AR",35.678242,-90.52414
Benton,Saline,Saline Heart Group,501-315-4008,1000 Hwy 35N,"1000 Hwy 35N, Benton, Saline, AR",34.592143,-92.489551
LITTLE ROCK,Pulaski,LITTLE ROCK PULMONARY CLINIC,501-224-0110,9601 BAPTIST HEALTH DR,"9601 BAPTIST HEALTH DR, LITTLE ROCK, Pulaski, AR",34.743831,-92.381003587338
Fort Smith,Sebastian,National Family Pharmacy,479-783-6135,1615 Dodson,"1615 Dodson, Fort Smith, Sebastian, AR",35.372509,-94.41637871428571
Searcy,White,Harps Pharmacy #136,501-268-4171,2525 W Beebe-Capps Expressway,"2525 W Beebe-Capps Expressway, Searcy, White, AR",35.247462506194395,-91.77275158820431
Mountain Home,Baxter,Harps Pharmacy #135,870-425-4127,924 Eastba Hwy 62,"924 Eastba Hwy 62, Mountain Home, Baxter, AR",36.307277,-92.433704
Huntsville,Madison,Harps Pharmacy #133,479-738-2202,115 Lee Street,"115 Lee Street, Huntsville, Madison, AR",36.08598479765251,-93.73459776095224
Bentonville,Benton,Harps Pharmacy #127,479-273-5541,1209 N Walton Blvd,"1209 N Walton Blvd, Bentonville, Benton, AR",36.3868513,-94.2221063
West Fprl,Washington,Harps Pharmacy #126,479-839-4365,266 Three Dog Lane,"266 Three Dog Lane, West Fprl, Washington, AR",33.746563,-91.988754
Fayetteville,Washington,Harps Pharmacy #124,479-251-9130,1274 Colorado Drive,"1274 Colorado Drive, Fayetteville, Washington, AR",36.0802882,-94.2056508001744
Springdale,Washington,Harps Pharmacy #123,479-361-1950,1007 Jones Road,"1007 Jones Road, Springdale, Washington, AR",36.17757805,-94.20955181907205
Rogers,Benton,Harps Pharmacy #117,479-631-7014,715 North 2nd Street,"715 North 2nd Street, Rogers, Benton, AR",36.3394769,-94.1158395532272
Stamps,Lafayette,Peoples Drug and Gifts,870-533-4311,237 main st,"237 main st, Stamps, Lafayette, AR",33.36182025936777,-93.49876762449988
hazen,Prairie,J and B kelly inc (Prescription Shop),870-255-4403,202 south livermore,"202 south livermore, hazen, Prairie, AR",34.77907110285769,-91.58008938306368
Little Rock,Pulaski,KROGER PHARMACY 02500622,501-225-6006,14000 CANTRELL,"14000 CANTRELL, Little Rock, Pulaski, AR",34.80404475,-92.42861204958749
Hot Springs,Garland,KROGER PHARMACY 02500621,501-525-7296,4407 CENTRAL S STATE HWY 7,"4407 CENTRAL S STATE HWY 7, Hot Springs, Garland, AR",35.333168,-92.112251
Hot Springs,Garland,KROGER PHARMACY 02500619,501-623-2650,215 AIRPORT RD,"215 AIRPORT RD, Hot Springs, Garland, AR",34.49249455347554,-93.08477828254452
Little Rock,Pulaski,KROGER PHARMACY 02500623,501-217-7920,16105 B CHENAL PKWY,"16105 B CHENAL PKWY, Little Rock, Pulaski, AR",33.980786,-91.566547
Jacksonville,Pulaski,KROGER PHARMACY 02500614,501-985-0822,103 GREGORY PL,"103 GREGORY PL, Jacksonville, Pulaski, AR",34.879160549999995,-92.11022663893011
Cabot,Lonoke,KROGER PHARMACY 02500613,501-628-5187,1295 W MAIN ST,"1295 W MAIN ST, Cabot, Lonoke, AR",34.9752024,-92.0288558440618
Maumelle,Pulaski,KROGER PHARMACY 02500606,501-210-7671,110 COMMONS DR,"110 COMMONS DR, Maumelle, Pulaski, AR",34.847868500000004,-92.40853253401949
Hot Springs,Garland,KROGER PHARMACY 02500590,501-624-5542,3341 CENTRAL AVE,"3341 CENTRAL AVE, Hot Springs, Garland, AR",34.47384755,-93.0591391313726
Little Rock,Pulaski,KROGER PHARMACY 02500582,501-221-8301,10300 N RODNEY PARHAM RD,"10300 N RODNEY PARHAM RD, Little Rock, Pulaski, AR",34.76830955,-92.38798566500896
Little Rock,Pulaski,Kroger Pharmacy 02500550,501-375-5645,1100 E ROOSEVELT,"1100 E ROOSEVELT, Little Rock, Pulaski, AR",34.72484785,-92.260928555291
England,Lonoke,KROGER PHARMACY 02500576,501-842-3471,301 PINE BLUFF HWY,"301 PINE BLUFF HWY, England, Lonoke, AR",34.545687909699,-91.95734762541808
West Memphis,Crittenden,KROGER PHARMACY 02500469,870-732-0283,300 I-40 SERVICE RD,"300 I-40 SERVICE RD, West Memphis, Crittenden, AR",35.156007,-90.142271
Jonesboro,Craighead,KROGER PHARMACY 02500409,870-972-4739,1725 CARAWAY RD,"1725 CARAWAY RD, Jonesboro, Craighead, AR",35.8238811,-90.6800795
Batesville,Independence,KROGER PHARMACY 02500687,870-793-3000,303 S ST LOUIS ST,"303 S ST LOUIS ST, Batesville, Independence, AR",35.77609565,-91.63968119676538
Conway,Faulkner,KROGER PHARMACY 02500652,501-329-0795,101 W OAK ST,"101 W OAK ST, Conway, Faulkner, AR",35.090509772758814,-92.44127068950677
Little Rock,Pulaski,KROGER PHARMACY 02500644,501-663-3257,1900 N POLK,"1900 N POLK, Little Rock, Pulaski, AR",34.7695475,-92.3351758423951
North Little Rock,Pulaski,KROGER PHARMACY 02500642,501-835-6530,6929 JFK BLVD,"6929 JFK BLVD, North Little Rock, Pulaski, AR",34.818426,-92.237777
North Little Rock,Pulaski,KROGER PHARMACY 02500639,501-758-9307,2509 MCCAIN BLVD,"2509 MCCAIN BLVD, North Little Rock, Pulaski, AR",34.79777005,-92.23577809079598
Blytheville,Mississippi,KROGER PHARMACY 02500465,870-763-7951,400 W MOULTRIE,"400 W MOULTRIE, Blytheville, Mississippi, AR",35.9371859,-89.9069971
Benton,Saline,KROGER PHARMACY 02500637,501-315-3434,1410 MILITARY RD,"1410 MILITARY RD, Benton, Saline, AR",34.57805955,-92.57766175642894
NORTH LITTLE ROCK,Pulaski,KROGER PHARMACY 02500638,501-758-6360,4401 CAMP ROBINSON RD,"4401 CAMP ROBINSON RD, NORTH LITTLE ROCK, Pulaski, AR",34.7950914,-92.2727776
Little Rock,Pulaski,KROGER PHARMACY 02500636,501-666-7997,614 N BEECHWOOD,"614 N BEECHWOOD, Little Rock, Pulaski, AR",33.606107,-92.080114
Little Rock,Pulaski,KROGER PHARMACY 02500632,501-565-0188,6420  COLONEL GLENN,"6420  COLONEL GLENN, Little Rock, Pulaski, AR",34.71939185,-92.34733659109436
Little Rock,Pulaski,KROGER PHARMACY 02500630,501-227-8200,8415 W MARKHAM ST,"8415 W MARKHAM ST, Little Rock, Pulaski, AR",34.7517752,-92.36826747240804
Benton,Saline,KROGER PHARMACY 02500629,501-574-3884,20820 I-30 NORTH,"20820 I-30 NORTH, Benton, Saline, AR",34.61043,-92.530504
Little Rock,Pulaski,KROGER PHARMACY 02500627,501-565-7584,8824 GEYER SPRINGS RD,"8824 GEYER SPRINGS RD, Little Rock, Pulaski, AR",34.670009300000004,-92.34590251339124
Conway,Faulkner,KROGER PHARMACY 02500625,501-329-3981,855 SALEM RD,"855 SALEM RD, Conway, Faulkner, AR",35.089201900000006,-92.47263751140449
Russellville,Pope,KROGER PHARMACY 02500624,479-890-3402,1003 WEST MAIN STREET,"1003 WEST MAIN STREET, Russellville, Pope, AR",35.2803354,-93.1424736
Batesville,Independence,"Wilson Wil-Sav Pharmacy, Inc.",870-251-2432,5 Allen Chapel Road,"5 Allen Chapel Road, Batesville, Independence, AR",35.737757,-91.638169
Vilonia,Faulkner,Harps Pharmacy #229,501-796-0150,1086 Main Street,"1086 Main Street, Vilonia, Faulkner, AR",35.08326719488751,-92.21301972016232
Mountain Home,Baxter,Harps Pharmacy #156,870-508-0054,2089 Hwy 62 West,"2089 Hwy 62 West, Mountain Home, Baxter, AR",36.320018,-92.397535
Springdale,Washington,Harps Pharmacy #170,479-927-3379,1945 Butterfield Coach Road,"1945 Butterfield Coach Road, Springdale, Washington, AR",36.1668887,-94.09257171140072
Fort Smith,Sebastian,Harps Pharmacy #174,479-452-0993,3401 S 74th,"3401 S 74th, Fort Smith, Sebastian, AR",35.34869505,-94.34978211545275
Harrison,Boone,Harps Pharmacy #202,870-365-0586,5015 Highway 62 East,"5015 Highway 62 East, Harrison, Boone, AR",36.19322,-93.031687
Yellville,Marion,Harps Pharmacy #189,870-449-3654,200 N Wickersham Street,"200 N Wickersham Street, Yellville, Marion, AR",36.232356,-92.683491
Heber Springs,Cleburne,Harps Pharmacy #163,501-206-0146,901 West Main Street,"901 West Main Street, Heber Springs, Cleburne, AR",35.491932,-92.039026
Lincoln,Washington,Harps Pharmacy #179,479-824-3256,310 W. Pridemore Drive,"310 W. Pridemore Drive, Lincoln, Washington, AR",35.948035387057104,-94.42613385716116
Fayetteville,Washington,Harps Pharmacy #176,479-444-7967,1189 N Garland,"1189 N Garland, Fayetteville, Washington, AR",36.07857405,-94.17635234287997
Hot Springs,Garland,Harps Pharmacy #394,501-520-0026,5536 Central Ave,"5536 Central Ave, Hot Springs, Garland, AR",34.45863143842186,-93.06180149326644
Rogers,Benton,Price Cutter Pharmacy #357,479-531-0210,103 N. Dixieland Road,"103 N. Dixieland Road, Rogers, Benton, AR",36.335559,-94.1424984
Lowell,Benton,Harps Pharmacy #228,479-751-3764,916 West Monroe Ave,"916 West Monroe Ave, Lowell, Benton, AR",36.2548269,-94.1562988
Fayetteville,Washington,Harps Pharmacy #177,479-571-1214,1780 N. Crossover Road,"1780 N. Crossover Road, Fayetteville, Washington, AR",36.08529175,-94.11951306733428
Fort Smith,Sebastian,Harps Pharmacy #137,479-646-5505,2507 Market Trace,"2507 Market Trace, Fort Smith, Sebastian, AR",35.3022187,-94.4083569
Sherwood,Pulaski,Brian's Pharmacy,501-392-6412,4201 E. Kiehl Ave.,"4201 E. Kiehl Ave., Sherwood, Pulaski, AR",34.832031888888885,-92.18469816161615
Little Rock,Pulaski,Arkansas Diabetes and Endocrinology Center,501-666-3666,11400 Huron Ln,"11400 Huron Ln, Little Rock, Pulaski, AR",34.76647203846154,-92.4000406153846
conway,Faulkner,PrimeCare Medical Clinic- Salem Road,501-764-1800,605 salem rd,"605 salem rd, conway, Faulkner, AR",35.08598243322085,-92.471728494512
Conway,Faulkner,PrimeCare Medical Clinic,501-327-7100,812 Oak st,"812 Oak st, Conway, Faulkner, AR",35.09187409062585,-92.43588559554512
Russellville,Pope,Millard Henry Clinic,479-968-2345,101 Skyline Drive,"101 Skyline Drive, Russellville, Pope, AR",35.286362999999994,-93.16591865833496
Jonesboro,Craighead,Family Physicians of Jonesboro,870-932-2499,1670 Hil Park Cove,"1670 Hil Park Cove, Jonesboro, Craighead, AR",35.81742,-90.69119
Fort Smith,Sebastian,Andersons Discount Pharmacy,479-782-2881,700 Lexington Ave,"700 Lexington Ave, Fort Smith, Sebastian, AR",35.377162,-94.417795
Newport,Jackson,"Bryant, Holifield and Davis Pharmacy dba Norman & Baker Ph",870-523-9472,2200 Malcolm Avenue,"2200 Malcolm Avenue, Newport, Jackson, AR",35.60636602581309,-91.27098721794692
Mountain Home,Baxter,Medi-Save Pharmacy,870-424-4010,116 Hwy. 201 N.,"116 Hwy. 201 N., Mountain Home, Baxter, AR",36.3414,-92.38676
Warren,Bradley,Bradley County Medical Center,870-226-3731,404 South Bradley,"404 South Bradley, Warren, Bradley, AR",33.6108031,-92.05963367409396
Hensley,Saline,East End Express Pharmacy,501-486-4100,21019 Hwy 167 Suite 100,"21019 Hwy 167 Suite 100, Hensley, Saline, AR",34.54743,-92.30072
Little Rock,Saline,East End Pharmacy,501-888-2830,20381 Arch Street,"20381 Arch Street, Little Rock, Saline, AR",34.563997,-92.337867
Mena,Polk,Mena  Regional Health System,479-243-2225,311 North Morrow Street,"311 North Morrow Street, Mena, Polk, AR",34.58928535,-94.22138337999284
Magnolia,Columbia,James W. Chambliss MD PLLC PA,870-234-3802,1701 E. North St.,"1701 E. North St., Magnolia, Columbia, AR",33.275724,-93.219897
Magnolia,Columbia,"Ked L. Davis, MD PLLC PA",870-234-3802,1701 E. North St.,"1701 E. North St., Magnolia, Columbia, AR",33.275724,-93.219897
Redfield,Jefferson,Redfield Pharmacy,501-397-5400,1017 Sheridan Rd.,"1017 Sheridan Rd., Redfield, Jefferson, AR",34.440880114756965,-92.1914196671978
Mena,Polk,"Healthy Connections, Inc -Health Park Drive",479-437-3449,136 Health Park Drive,"136 Health Park Drive, Mena, Polk, AR",33.611119,-91.198109
Little Rock,Pulaski,"Healthy Connections, Inc - Franklin",501-414-0123,1701 South Harrison Street,"1701 South Harrison Street, Little Rock, Pulaski, AR",34.736903,-92.33128890191784
DeQueen,Sevier,"Healthy Connections, Inc - De Queen",870-642-4364,1206 W Collin Raye Dr,"1206 W Collin Raye Dr, DeQueen, Sevier, AR",34.04723,-94.351358
Arkadelphia,Clark,"Healthy Connections, Inc - Arkadelphia",870-403-0299,301 Professional Park Dr,"301 Professional Park Dr, Arkadelphia, Clark, AR",34.121928,-93.088797
Hot Springs,Garland,"Healthy Connections, Inc.- Central",501-463-4074,3604 Central Avenue,"3604 Central Avenue, Hot Springs, Garland, AR",34.4687219001921,-93.05936518778852
Little Rock,Pulaski,"Healthy Connections, Inc- Midtown Health for Life",501-603-0003,1100 N. University Ave,"1100 N. University Ave, Little Rock, Pulaski, AR",34.7611690218409,-92.34102346085308
Mount Ida,Montgomery,"Healthy Connections, Inc - Mount Ida",870-867-4244,534 Luzerne St,"534 Luzerne St, Mount Ida, Montgomery, AR",34.55075689791207,-93.64044306774572
BEARDEN,Ouachita,Bearden Pharmacy,870-687-3814,26 NW 1ST ST.,"26 NW 1ST ST., BEARDEN, Ouachita, AR",33.7245395,-92.61599725
Mountain Home,Baxter,"Ear, Nose and Throat Associate of Mountain Home, P.A.",870-424-4200,626 Burnett Drive,"626 Burnett Drive, Mountain Home, Baxter, AR",36.340121,-92.3954609
STUTTGART,Arkansas,PROFESSIONAL PHARMACY,870-673-1741,1515 N MEDICAL DRIVE,"1515 N MEDICAL DRIVE, STUTTGART, Arkansas, AR",34.51562,-91.55938
Mena,Polk,"Mountain View Clinic I, LLC",479-394-7301,1102 Crestwood Circle,"1102 Crestwood Circle, Mena, Polk, AR",34.589079,-94.21977933450704
West Memphis,Crittenden,Bio Medical Application of Arkansas dba FKC East Arkansas,870-735-5445,310 South Rhodes St,"310 South Rhodes St, West Memphis, Crittenden, AR",35.14387469302897,-90.1875478221883
Maumelle,Pulaski,The Medicine Shoppe #1883,501-851-4949,1701 Club Manor Drive,"1701 Club Manor Drive, Maumelle, Pulaski, AR",34.85478,-92.404685
Benton,Saline,Harrison Family Pharmacy,501-794-6338,2323 Highway 229,"2323 Highway 229, Benton, Saline, AR",34.5109,-92.64407
Blytheville,Mississippi,Bio Medical Applications of Arkansas BMA Blytheville,870-762-7700,1001 E. Moultree,"1001 E. Moultree, Blytheville, Mississippi, AR",35.935859,-89.882563
Little Rock,Pulaski,Landmark Pharmacy,501-888-2223,3401 Atwood Road,"3401 Atwood Road, Little Rock, Pulaski, AR",34.610978,-92.320372
Conway,Faulkner,The Medicine Shoppe #1906,501-327-8088,2125 College Ave,"2125 College Ave, Conway, Faulkner, AR",35.08468990528251,-92.45440831878862
Jacksonville,Pulaski,Jacksonville Medical Care,501-985-5900,1300 Braden Street,"1300 Braden Street, Jacksonville, Pulaski, AR",34.872409,-92.122709
Cabot,Lonoke,dba Cabot Medical Care,501-843-4555,2037 West Main Street,"2037 West Main Street, Cabot, Lonoke, AR",34.981520653061224,-92.03929997959185
Conway,Faulkner,Student Health Clinic,501-450-3136,201 Donaghey Ave,"201 Donaghey Ave, Conway, Faulkner, AR",35.07764105,-92.45799264108024
Lake Village,Chicot,Hunter's Pharmacy,870-265-2220,401 Main Street,"401 Main Street, Lake Village, Chicot, AR",33.331345,-91.284196
Dermott,Chicot,Delta Drug of Dermott,870-538-5233,111 E Peddicord St,"111 E Peddicord St, Dermott, Chicot, AR",33.52621383673469,-91.43578875510204
Harrison,Boone,SULLIVAN MAIN STREET PHARMACY,870-741-2119,731 N.Main,"731 N.Main, Harrison, Boone, AR",36.312888,-93.022489
Searcy,White,Searcy Children's Clinic,501-279-1472,1407 East Race Ave.,"1407 East Race Ave., Searcy, White, AR",35.250620457382865,-91.72197247504218
Springdale,Washington,Mercy Clinic Northwest Arkansas,479-751-8440,4600 Mercy Ln.,"4600 Mercy Ln., Springdale, Washington, AR",36.190692,-94.181874
Lowell,Benton,Mercy Clinic Northwest Arkansas,479-770-0700,325 S. 6th Place,"325 S. 6th Place, Lowell, Benton, AR",36.25147283652584,-94.14996698425024
Rogers,Benton,Mercy Clinic Northwest Arkansas,479-338-3750,1002 S. 52nd. St.,"1002 S. 52nd. St., Rogers, Benton, AR",36.3222271,-94.1877887
Bentonville,Benton,Mercy Clinic Northwest Arkansas,479-986-6090,3101 S.E. 14th St.,"3101 S.E. 14th St., Bentonville, Benton, AR",34.490044,-91.550986
Pea Ridge,Benton,Mercy Clinic Northwest Arkansas,479-488-6415,200 Carr St.,"200 Carr St., Pea Ridge, Benton, AR",36.44580699451391,-94.1182634233588
Bella Vista,Benton,Mercy Clinic Northwest Arkansas,479-986-6090,One Mercy Way,"One Mercy Way, Bella Vista, Benton, AR",36.438687409089525,-94.23336756177837
rogers,Benton,Mercy Clinic Northwest Arkansas,479-878-1060,613 N. 2nd. St.,"613 N. 2nd. St., rogers, Benton, AR",36.3383342,-94.1159484
Rogers,Benton,Mercy Clinic Northwest Arkansas,479-338-5555,2708  Rife Medical Ln.,"2708  Rife Medical Ln., Rogers, Benton, AR",36.3100692,-94.1828676
Bentonville,Benton,Mercy Clinic Northwest Arkansas,479-273-9056,1000 S.E. 13th Ct.,"1000 S.E. 13th Ct., Bentonville, Benton, AR",36.357834,-94.197738
Lowell,Benton,Mercy Clinic Northwest Arkansas,479-636-9234,325 S. 6th. Place,"325 S. 6th. Place, Lowell, Benton, AR",36.25147283652584,-94.14996698425024
Bentonville,Benton,Mercy Clinic Pediatrics 102,479-636-9234,3101 S. E. 14th. St.,"3101 S. E. 14th. St., Bentonville, Benton, AR",34.490044,-91.550986
